ID,credit.policy,purpose,int.rate,installment,annual_income,log.annual.inc,dti,fico,fico_category,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,int.rate.type
7110,1,small_business,0.1025,809.62,134000.0001,11.80559508,0.13,787,Excellent,8010,6330,8.4,1,0,0,0,Low
7111,1,debt_consolidation,0.1422,411.41,56244.00013,10.93745465,13.93,682,Good,4290.041667,7642,94.4,2,1,1,0,High
7112,1,debt_consolidation,0.1645,583.73,95999.99996,11.47210347,15.1,667,Good,4620.041667,19257,92.6,1,0,0,1,High
7113,1,all_other,0.1385,511.56,57000.00018,10.95080655,12.74,682,Good,3420.041667,21113,72.6,2,0,0,0,High
7114,1,debt_consolidation,0.1273,537.06,45000.00006,10.71441777,19.29,717,Excellent,3001,12790,49.8,0,0,0,1,High
7115,1,credit_card,0.0788,225.22,67500.00021,11.11988288,19.47,727,Excellent,5130,10861,57.5,1,0,0,0,Low
7116,1,debt_consolidation,0.1533,383.12,69999.99993,11.15625052,24.12,672,Good,5370.041667,18107,68.8,2,0,0,0,High
7117,1,credit_card,0.1385,682.08,119999.9998,11.69524702,13.61,707,Excellent,3360,22061,91.9,1,0,0,0,High
7118,1,debt_consolidation,0.1719,303.85,74999.99981,11.22524339,7.86,662,Good,2730.041667,15350,84,3,1,0,0,High
7119,1,all_other,0.1025,647.7,61999.99975,11.03488966,16.32,752,Excellent,2130,2526,26.3,0,0,0,0,Low
7120,1,debt_consolidation,0.1348,407.09,105000.0001,11.56171563,11.18,682,Good,7680,1392,13.9,1,0,0,0,High
7121,1,small_business,0.1311,674.9,139999.9998,11.8493977,9.21,732,Excellent,6060.041667,28651,92.4,0,1,0,1,High
7122,1,all_other,0.1385,511.56,73392.00023,11.20357022,16.24,707,Excellent,6240,14153,95.6,1,0,0,1,High
7123,1,debt_consolidation,0.1099,497.58,50999.99991,10.83958091,8.56,717,Excellent,1980.041667,13402,23.3,1,0,0,0,Low
7124,1,debt_consolidation,0.0788,265.89,54999.99977,10.91508846,7.85,737,Excellent,2821.041667,8799,47.8,0,0,0,0,Low
7125,1,all_other,0.1025,103.64,85000.00038,11.35040654,2.51,737,Excellent,4260.041667,8497,73.2,1,0,0,0,Low
7126,1,all_other,0.0988,483.16,85000.00038,11.35040654,0.21,797,Excellent,5550,365,3.7,0,0,0,0,Low
7127,1,home_improvement,0.0788,312.81,29999.99998,10.30895266,4.84,772,Excellent,5040.041667,9239,46.7,0,0,0,0,Low
7128,1,major_purchase,0.0714,154.7,98000.00023,11.49272276,8.33,752,Excellent,7350,28209,58.4,0,0,0,0,Low
7129,1,all_other,0.0751,311.1,93999.99988,11.45105006,5.96,802,Excellent,4560.041667,202,1.3,2,0,0,0,Low
7130,1,major_purchase,0.1099,769.28,200000.0009,12.20607265,0.67,807,Excellent,4710,0,0,1,0,0,0,Low
7131,1,debt_consolidation,0.0714,278.46,99000.00009,11.50287513,10.04,787,Excellent,6781.041667,17107,35.6,0,0,0,0,Low
7132,1,small_business,0.1273,671.33,135000.0003,11.81303006,7.91,747,Excellent,6316.041667,15864,96.9,1,0,0,0,High
7133,1,debt_consolidation,0.1385,613.87,54499.99996,10.90595598,13.59,692,Good,4170.041667,19994,49.4,0,0,0,1,High
7134,1,all_other,0.1273,201.4,59999.99993,11.00209984,12.8,682,Good,3030.041667,7088,63.3,0,0,1,0,High
7135,1,credit_card,0.1645,636.8,299999.9989,12.61153775,6.77,717,Excellent,3870.041667,31244,20.8,3,0,0,0,High
7136,1,small_business,0.1273,411.19,49999.99978,10.81977828,16.63,697,Good,3781.041667,6873,41.9,0,0,1,0,High
7137,1,small_business,0.1273,268.53,63000.00029,11.05089001,15.26,727,Excellent,5670.041667,33274,97.9,2,0,0,0,High
7138,1,debt_consolidation,0.1025,404.81,63000.00029,11.05089001,11.77,732,Excellent,5250.041667,3427,16.2,1,0,0,0,Low
7139,1,debt_consolidation,0.1385,252.37,19000,9.852194258,12.44,682,Good,3390.041667,10619,94,3,0,0,0,High
7140,1,home_improvement,0.1099,818.38,180000,12.10071213,0.07,797,Excellent,6840.041667,0,0,0,0,0,0,Low
7141,1,debt_consolidation,0.1385,255.78,57600.00019,10.96127785,14.33,682,Good,4050,4955,88.5,1,0,0,0,High
7142,1,all_other,0.1422,342.85,36000.00009,10.49127422,3.83,697,Good,3570.041667,344,34.4,3,2,0,1,High
7143,1,debt_consolidation,0.0988,483.16,65000.00007,11.08214255,6.76,757,Excellent,6930,16223,22.9,0,0,0,0,Low
7144,1,debt_consolidation,0.1062,468.86,36000.00009,10.49127422,22.43,722,Excellent,2790.041667,10899,84.5,0,0,0,1,Low
7145,1,debt_consolidation,0.1348,237.47,49999.99978,10.81977828,11.09,677,Good,3090.041667,6923,65.9,0,0,0,0,High
7146,1,credit_card,0.1348,61.07,509999.9976,13.142166,1.3,667,Good,1869,10201,65,0,0,0,0,High
7147,1,debt_consolidation,0.1062,814,149999.9995,11.91839057,3.45,792,Excellent,8250.041667,42863,0,1,0,0,0,Low
7148,1,debt_consolidation,0.1311,674.9,90000.00006,11.40756495,11.6,707,Excellent,4803,35052,61.1,3,0,0,0,High
7149,1,debt_consolidation,0.1533,87.08,34999.99998,10.46310334,4.22,672,Good,1530,0,0,1,0,0,0,High
7150,1,all_other,0.0788,375.37,119999.9998,11.69524702,19.6,747,Excellent,5100,46882,29.6,0,0,0,0,Low
7151,1,debt_consolidation,0.0788,312.81,85000.00038,11.35040654,4.48,762,Excellent,3750.041667,86,0.2,0,0,0,0,Low
7152,1,major_purchase,0.1025,161.93,32999.99999,10.40426284,1.42,727,Excellent,4470,245,30.6,1,0,0,0,Low
7153,1,debt_consolidation,0.1311,269.96,39999.99988,10.59663473,17.82,702,Excellent,6714.041667,20155,59.6,1,0,0,0,High
7154,1,all_other,0.1136,789.87,126000.0005,11.74403719,24.7,727,Excellent,9240.041667,47360,79.9,1,0,0,0,Low
7155,1,all_other,0.1422,126.86,17496.8,9.769773286,3.36,707,Excellent,1260.041667,1605,45.9,0,0,0,0,High
7156,1,home_improvement,0.1136,138.23,72000.00014,11.1844214,10.57,687,Good,3365,5634,30.5,0,0,0,0,Low
7157,1,credit_card,0.1311,472.43,72999.99999,11.19821472,21.34,692,Good,3450.041667,17457,71.3,0,0,0,0,High
7158,1,debt_consolidation,0.1025,60.73,24000.00002,10.08580911,10.81,702,Excellent,3090.041667,1338,38.2,0,0,0,0,Low
7159,1,debt_consolidation,0.1273,335.67,61399.99975,11.02516511,19.64,692,Good,3030.041667,6486,75.4,0,0,0,0,High
7160,1,debt_consolidation,0.1533,417.94,99999.9995,11.51292546,20.48,667,Good,8011,88599,60.9,3,1,0,0,High
7161,1,debt_consolidation,0.1496,866.16,62399.99973,11.04132055,18.5,702,Excellent,2760.041667,16641,44.6,2,0,0,0,High
7162,1,all_other,0.0788,544.28,159999.9993,11.98292909,8.12,772,Excellent,7710,8062,8.1,1,0,0,0,Low
7163,1,debt_consolidation,0.1904,916.95,94999.99994,11.46163217,16.03,712,Excellent,5640.041667,33894,99.4,0,0,0,0,High
7164,1,debt_consolidation,0.1793,865.92,149999.9995,11.91839057,23.44,672,Good,3630,92965,61.9,0,0,0,1,High
7165,1,all_other,0.1136,83.93,65999.99993,11.09741002,18.42,682,Good,2910,8403,21.5,1,1,0,0,Low
7166,1,all_other,0.1348,169.63,65999.99993,11.09741002,2.71,682,Good,4080,3803,37.7,0,0,0,0,High
7167,1,all_other,0.0788,375.37,200000.0009,12.20607265,3.02,767,Excellent,5580.041667,54526,25.4,2,0,0,0,Low
7168,1,all_other,0.1025,194.31,36000.00009,10.49127422,14.9,762,Excellent,8882.041667,17905,56,0,0,0,0,Low
7169,1,major_purchase,0.0714,74.26,63000.00029,11.05089001,12.19,742,Excellent,3300,762,14.1,0,0,0,0,Low
7170,1,small_business,0.1422,342.85,45000.00006,10.71441777,4.51,692,Good,3420.041667,9696,66.4,0,0,0,0,High
7171,1,debt_consolidation,0.1533,870.71,130000.0001,11.77528973,16.35,697,Good,5700.041667,38416,59.4,2,0,0,0,High
7172,1,major_purchase,0.0788,469.21,126000.0005,11.74403719,5.94,787,Excellent,5670.041667,15427,44.7,0,0,0,0,Low
7173,1,debt_consolidation,0.1459,689.3,66690.00029,11.1078103,23.52,682,Good,4380,16769,68.7,1,0,0,0,High
7174,1,debt_consolidation,0.1025,421.01,105000.0001,11.56171563,17.22,727,Excellent,7200.041667,48006,56.8,2,0,0,0,Low
7175,1,debt_consolidation,0.1099,196.42,54999.99977,10.91508846,22.49,697,Good,3090.041667,27103,80.7,0,0,0,0,Low
7176,1,debt_consolidation,0.1311,371.2,32999.99999,10.40426284,14.58,687,Good,1980.041667,5763,60.7,0,0,0,0,High
7177,1,credit_card,0.1114,367.4,149999.9995,11.91839057,7.13,722,Excellent,3900.041667,14766,43.9,0,0,0,0,Low
7178,1,credit_card,0.0714,185.64,54981,10.91474295,17.26,767,Excellent,3961,8039,34.4,0,0,0,0,Low
7179,1,debt_consolidation,0.1136,263.29,63344.00004,11.05633547,15.04,697,Good,3690,21850,56.2,3,0,0,0,Low
7180,1,credit_card,0.1062,162.8,24999.9999,10.1266311,7.06,702,Excellent,2792.041667,3780,19.4,3,0,0,0,Low
7181,1,debt_consolidation,0.1062,227.92,61999.99975,11.03488966,18.29,712,Excellent,3000,13571,30.7,1,0,0,0,Low
7182,1,all_other,0.1273,268.53,34999.99998,10.46310334,5.11,717,Excellent,3030.041667,3878,38.8,0,0,0,1,High
7183,1,debt_consolidation,0.0751,311.1,24000.00002,10.08580911,10.8,787,Excellent,5520,663,1.7,3,0,0,0,Low
7184,1,debt_consolidation,0.1099,204.6,29000.00003,10.27505111,23.88,702,Excellent,1920.041667,5583,58.8,2,0,0,0,Low
7185,1,home_improvement,0.1348,590.28,78400.00029,11.26957921,3.6,742,Excellent,8311.041667,221,44.2,5,0,0,0,High
7186,1,debt_consolidation,0.1273,251.75,26400.00002,10.18111929,11.91,697,Good,5040.041667,6202,33.7,2,1,0,0,High
7187,1,all_other,0.1025,485.78,119999.9998,11.69524702,14.2,732,Excellent,13410.04167,19962,49,1,0,0,0,Low
7188,1,debt_consolidation,0.1062,208.39,74280.00034,11.21559702,23.54,707,Excellent,3840.041667,5732,79.6,3,0,0,0,Low
7189,1,debt_consolidation,0.1385,835.55,84199.99998,11.3409502,21.72,712,Excellent,5250.041667,33313,74.4,0,0,0,0,High
7190,1,major_purchase,0.1348,169.63,48000.00001,10.77895629,3.13,697,Good,4440,198,39.6,1,0,0,1,High
7191,1,all_other,0.1025,712.47,75693.81031,11.23445167,15.46,762,Excellent,5580.041667,17346,18.6,0,0,0,0,Low
7192,1,all_other,0.0774,115.51,62216.9998,11.03838355,22.99,742,Excellent,7302,18728,42.1,0,0,0,0,Low
7193,1,debt_consolidation,0.1062,488.4,50055.00001,10.82087768,16.18,732,Excellent,3030.041667,12365,56.2,3,0,0,0,Low
7194,1,debt_consolidation,0.1062,390.72,90000.00006,11.40756495,24.16,717,Excellent,3840.041667,32751,62.5,0,0,0,0,Low
7195,1,all_other,0.0988,144.95,31499.99985,10.35774282,20.76,722,Excellent,2220,1792,39.8,3,0,0,0,Low
7196,1,debt_consolidation,0.1025,323.85,39000.00019,10.57131693,20.86,717,Excellent,4260.041667,9844,39.1,0,0,0,0,Low
7197,1,all_other,0.0714,185.64,86000.00041,11.36210258,3.42,767,Excellent,8970.041667,6760,12.5,0,0,0,0,Low
7198,1,debt_consolidation,0.1459,448.05,52000.00013,10.858999,13.64,677,Good,2850.041667,10525,80.3,0,0,0,0,High
7199,1,debt_consolidation,0.0788,109.49,19000,9.852194258,24.32,717,Excellent,11850.04167,2357,8.8,1,0,0,0,Low
7200,1,all_other,0.1385,572.95,59999.99993,11.00209984,5.36,697,Good,2099.041667,11330,68.3,0,0,0,0,High
7201,1,debt_consolidation,0.1348,610.64,56000.00002,10.93310697,21.26,697,Good,5850,27292,52.7,0,0,0,0,High
7202,1,major_purchase,0.0714,30.94,50999.99991,10.83958091,16.99,762,Excellent,5580.041667,737,7.8,1,0,0,0,Low
7203,1,small_business,0.1099,392.83,153999.9998,11.94470788,19.25,712,Excellent,7590.041667,143499,73.8,1,0,0,0,Low
7204,1,all_other,0.0788,62.57,26999.99987,10.20359214,21.56,717,Excellent,2220,8344,42.8,1,0,0,0,Low
7205,1,debt_consolidation,0.1533,278.63,76999.99994,11.2515607,16.04,677,Good,6030.041667,25573,95.4,3,0,1,0,High
7206,1,all_other,0.1136,65.83,70027.99993,11.15665044,0.34,697,Good,2160,218,14.5,2,0,0,0,Low
7207,1,debt_consolidation,0.1348,678.49,99999.9995,11.51292546,20.5,702,Excellent,3750.041667,26669,62.3,2,0,0,0,High
7208,1,debt_consolidation,0.0788,228.35,45999.96019,10.73639581,10.74,727,Excellent,2790.041667,8075,52.8,0,0,0,0,Low
7209,1,debt_consolidation,0.1645,300.71,26000.00008,10.16585182,15.83,677,Good,1473,9306,97.6,0,0,0,1,High
7210,1,debt_consolidation,0.1062,651.2,29000.00003,10.27505111,12.58,762,Excellent,4110,6011,33.4,0,0,0,0,Low
7211,1,debt_consolidation,0.1099,818.38,67000.00011,11.1124479,19.9,752,Excellent,4200.041667,8392,21.7,0,0,0,0,Low
7212,1,debt_consolidation,0.1136,403.17,29999.99998,10.30895266,21.68,702,Excellent,3420.041667,15079,54,1,1,0,0,Low
7213,1,debt_consolidation,0.1533,208.97,30999.99989,10.34174248,11.26,667,Good,1560.041667,5446,70.7,0,0,0,0,High
7214,1,all_other,0.0788,187.69,46499.99993,10.74720759,10.3,777,Excellent,4592.041667,1490,9.6,0,0,0,0,Low
7215,1,debt_consolidation,0.1459,460.11,56000.00002,10.93310697,12.19,677,Good,3270,9410,72.4,0,1,0,0,High
7216,1,educational,0.0751,311.1,45000.00006,10.71441777,1.92,792,Excellent,6543,1569,2.4,2,0,0,0,Low
7217,1,major_purchase,0.1385,682.08,49999.99978,10.81977828,13.15,697,Good,3450.041667,8230,43.3,0,0,0,0,High
7218,1,debt_consolidation,0.1273,268.53,28800.00011,10.26813067,15.5,687,Good,1980.041667,9070,58.5,2,0,0,0,High
7219,1,all_other,0.1062,227.92,85280.00005,11.35369524,17.58,707,Excellent,6180,2805,14.6,0,1,0,0,Low
7220,1,debt_consolidation,0.0714,92.82,58999.99983,10.98529272,12.85,732,Excellent,3480.041667,3210,12.7,0,0,0,0,Low
7221,1,debt_consolidation,0.1099,523.77,38000.00005,10.54534144,20.18,722,Excellent,4830,21370,33.8,1,0,0,0,Low
7222,1,debt_consolidation,0.1025,323.85,67000.00011,11.1124479,15.17,717,Excellent,8610.041667,8180,49.6,1,0,0,0,Low
7223,1,debt_consolidation,0.1311,330.7,32999.99999,10.40426284,8.25,687,Good,6635,5745,18.4,2,1,0,1,High
7224,1,debt_consolidation,0.1385,341.04,48719.99988,10.7938449,16.5,702,Excellent,4383,20800,29.9,2,1,0,0,High
7225,1,credit_card,0.1136,658.23,74999.99981,11.22524339,19.65,717,Excellent,7050.041667,51027,41.8,2,1,0,0,Low
7226,1,major_purchase,0.1062,260.48,85000.00038,11.35040654,17.92,732,Excellent,4560.041667,28824,39.2,0,0,0,0,Low
7227,1,debt_consolidation,0.1136,822.78,90000.00006,11.40756495,11.11,732,Excellent,4921.041667,7462,33.8,3,1,0,0,Low
7228,1,debt_consolidation,0.1459,861.63,74999.99981,11.22524339,14.64,712,Excellent,4560.041667,31675,64,0,0,0,0,High
7229,1,educational,0.1062,97.68,26499.99995,10.18490001,10.6,717,Excellent,3840.041667,7154,68.8,0,0,0,0,Low
7230,1,debt_consolidation,0.1062,452.58,76400.00037,11.24373798,15.41,717,Excellent,3030.041667,18519,55.8,0,0,0,0,Low
7231,1,debt_consolidation,0.0714,247.52,99799.99977,11.51092346,10.16,772,Excellent,4380,21557,26.2,1,0,0,0,Low
7232,1,debt_consolidation,0.0751,186.66,45000.00006,10.71441777,6.64,742,Excellent,2250,5999,19.5,1,0,0,0,Low
7233,1,all_other,0.0988,322.11,84456.0002,11.34398597,1.73,752,Excellent,3767.041667,2403,22,4,0,0,0,Low
7234,1,credit_card,0.1348,271.4,82000.00031,11.31447453,13.07,687,Good,4230.041667,28539,94.5,0,0,0,1,High
7235,1,home_improvement,0.0988,644.21,82000.00031,11.31447453,8.25,792,Excellent,8506,16835,15.8,1,0,0,0,Low
7236,1,debt_consolidation,0.1273,335.67,34999.99998,10.46310334,8.71,702,Excellent,4530.041667,6907,29.3,0,0,0,0,High
7237,1,credit_card,0.1136,493.67,152229.36,11.93314361,9,742,Excellent,4080,7939,85.4,1,0,0,0,Low
7238,1,credit_card,0.0788,406.65,135000.0003,11.81303006,14.09,752,Excellent,10050.04167,28184,43.2,1,0,0,0,Low
7239,1,debt_consolidation,0.1273,839.16,92000.00037,11.42954386,15.47,722,Excellent,5708.041667,23251,70.7,0,0,0,0,High
7240,1,credit_card,0.1136,771.77,166000.0004,12.01974307,17.76,727,Excellent,8130,72623,50.8,1,0,0,0,Low
7241,1,all_other,0.1136,230.38,56000.00002,10.93310697,8.61,697,Good,2136,9342,43.9,2,0,0,0,Low
7242,1,all_other,0.1422,411.41,59999.99993,11.00209984,16.06,687,Good,1350.041667,15548,75.1,0,0,0,0,High
7243,1,debt_consolidation,0.1136,658.23,59999.99993,11.00209984,15.28,717,Excellent,2640,12880,61.7,2,0,0,0,Low
7244,1,credit_card,0.1025,485.78,72000.00014,11.1844214,23.85,737,Excellent,3810.041667,27801,49.4,0,0,0,0,Low
7245,1,debt_consolidation,0.0788,281.53,48000.00001,10.77895629,10.22,737,Excellent,4200.041667,9874,54.9,1,0,0,0,Low
7246,1,debt_consolidation,0.0788,250.25,39999.99988,10.59663473,24.33,747,Excellent,2701.041667,2668,14.1,2,0,0,0,Low
7247,1,debt_consolidation,0.1385,682.08,101999.9998,11.53272809,23.45,712,Excellent,7921.041667,37642,93.9,1,0,0,0,High
7248,1,debt_consolidation,0.1099,197.23,38000.00005,10.54534144,9,742,Excellent,1620.041667,59,1.5,3,0,0,0,Low
7249,1,debt_consolidation,0.1273,402.8,50360.99975,10.82697234,18.35,697,Good,3960,12006,46.4,0,1,0,0,High
7250,1,home_improvement,0.0788,312.81,33600.00014,10.42228135,21.23,747,Excellent,4735,9736,16.7,2,0,0,0,Low
7251,1,debt_consolidation,0.1311,539.92,62799.99985,11.04771035,20.96,707,Excellent,4620.041667,16327,70.1,0,0,0,0,High
7252,1,educational,0.1025,323.85,33600.00014,10.42228135,11.04,737,Excellent,2610,1297,49.9,2,0,0,0,Low
7253,1,debt_consolidation,0.1099,163.68,42288.00013,10.65225864,9.53,737,Excellent,2430.041667,3184,42.5,1,0,0,0,Low
7254,1,debt_consolidation,0.0988,547.58,69999.99993,11.15625052,16.82,747,Excellent,6780.041667,19388,19.8,0,0,0,0,Low
7255,1,all_other,0.1422,548.55,119999.9998,11.69524702,12.41,707,Excellent,4440,33113,97.4,2,0,0,1,High
7256,1,credit_card,0.1385,300.12,36000.00009,10.49127422,12.77,687,Good,3570.041667,12326,92.7,1,0,0,0,High
7257,1,debt_consolidation,0.1273,805.59,86499.99975,11.36789969,15.27,722,Excellent,5340.041667,9138,62.2,0,0,0,0,High
7258,1,credit_card,0.0988,322.11,23624.9501,10.07005864,19.61,737,Excellent,2970,12652,66.2,1,0,0,0,Low
7259,1,debt_consolidation,0.1025,310.9,45000.00006,10.71441777,14.88,717,Excellent,4470,7968,57.7,1,0,0,0,Low
7260,1,debt_consolidation,0.1422,377.13,59999.99993,11.00209984,18.6,682,Good,4470,16634,94.5,0,0,0,0,High
7261,1,small_business,0.1385,596.82,74999.99981,11.22524339,22.18,697,Good,3210.041667,38537,88,3,0,0,1,High
7262,1,debt_consolidation,0.1496,173.24,79999.99971,11.28978191,13.24,687,Good,2970,11375,87.2,0,0,0,0,High
7263,1,debt_consolidation,0.1273,839.16,120999.9994,11.70354582,21.63,712,Excellent,5580.041667,13833,64.9,2,0,0,0,High
7264,1,all_other,0.0788,469.21,84000.00018,11.33857208,3.41,807,Excellent,7410.041667,36048,61.1,1,0,0,0,Low
7265,1,debt_consolidation,0.1025,323.85,86499.99975,11.36789969,12.12,712,Excellent,3540.041667,10354,32,0,0,0,0,Low
7266,1,credit_card,0.1025,97.16,28000.00002,10.23995979,23.61,702,Excellent,2280,2325,9,2,0,0,0,Low
7267,1,all_other,0.1099,180.05,59999.99993,11.00209984,17.42,697,Good,5700.041667,723,16.4,0,3,0,0,Low
7268,1,debt_consolidation,0.0751,357.76,65000.00007,11.08214255,9.82,787,Excellent,5558,1944,13.6,3,0,0,0,Low
7269,1,credit_card,0.1348,393.52,60999.99981,11.01862914,10.9,682,Good,4560.041667,3715,26.5,1,0,0,0,High
7270,1,debt_consolidation,0.1385,327.4,90000.00006,11.40756495,4.95,677,Good,4290.041667,16733,70,1,0,0,0,High
7271,1,all_other,0.1025,323.85,65000.00007,11.08214255,9.3,742,Excellent,1547,3543,12.8,1,0,0,0,Low
7272,1,all_other,0.0751,298.65,58000.00003,10.96819829,9.89,777,Excellent,5250.041667,3592,13.2,1,0,0,0,Low
7273,1,debt_consolidation,0.1136,144.81,65000.00007,11.08214255,18.22,687,Good,2301,14878,50.8,2,0,0,0,Low
7274,1,all_other,0.1099,392.83,90000.00006,11.40756495,13.43,707,Excellent,5610.041667,22853,58.7,1,0,0,0,Low
7275,1,debt_consolidation,0.1311,134.98,20000.00001,9.903487553,20.88,677,Good,3090.041667,9418,38.1,0,1,0,1,High
7276,1,major_purchase,0.157,350.11,72900.00015,11.19684392,3.29,662,Good,6960,4322,86.4,0,0,4,0,High
7277,1,all_other,0.0788,218.97,50999.99991,10.83958091,10.68,727,Excellent,4260.041667,973,14.1,0,0,1,0,Low
7278,1,debt_consolidation,0.157,875.27,132250,11.79244935,14.21,692,Good,3330,25262,73.7,0,0,0,0,High
7279,1,credit_card,0.1099,327.36,54000.00024,10.89673933,24.67,707,Excellent,4770,14287,17.9,1,0,0,0,Low
7280,1,credit_card,0.0751,342.21,39499.99996,10.58405595,8.87,757,Excellent,4290.041667,11157,45,0,0,0,0,Low
7281,1,debt_consolidation,0.1273,201.4,42000.00011,10.6454249,19.63,677,Good,6390.041667,4987,56,1,0,0,0,High
7282,1,home_improvement,0.0788,469.21,149999.9995,11.91839057,4.05,772,Excellent,4710,8213,15.1,0,0,0,0,Low
7283,1,debt_consolidation,0.1459,413.58,52999.99987,10.87804719,16.53,687,Good,1201.041667,9114,54.6,0,0,0,0,High
7284,1,major_purchase,0.1099,785.65,92000.00037,11.42954386,15.69,742,Excellent,4845,14065,38.9,1,0,0,0,Low
7285,1,all_other,0.0788,31.29,72000.00014,11.1844214,17.15,717,Excellent,3690,23572,66.6,1,0,0,0,Low
7286,1,educational,0.0788,375.37,39999.99988,10.59663473,14.79,762,Excellent,2611,1357,7.1,0,0,0,0,Low
7287,1,major_purchase,0.1385,518.38,125000.0005,11.73606902,0,692,Good,2250,0,0,0,0,0,1,High
7288,1,all_other,0.1385,54.57,61999.99975,11.03488966,20.15,682,Good,2580,21370,95.4,0,0,0,0,High
7289,1,debt_consolidation,0.1136,822.78,125000.0005,11.73606902,12.74,732,Excellent,6690.041667,26510,65.8,0,0,0,0,Low
7290,1,debt_consolidation,0.0714,77.35,68999.99975,11.14186178,0.2,762,Excellent,7260,2153,23.2,0,0,0,0,Low
7291,1,credit_card,0.1062,814,78000.00034,11.26446411,12.32,757,Excellent,6450.041667,24413,44.7,0,0,0,0,Low
7292,1,debt_consolidation,0.1533,452.77,57000.00018,10.95080655,22.76,677,Good,7005,24648,90,2,0,0,0,High
7293,1,debt_consolidation,0.1385,682.08,181000,12.10625231,9.18,692,Good,5886,12970,74.5,2,0,0,0,High
7294,1,all_other,0.1025,485.78,36999.99994,10.51867319,3.66,742,Excellent,2730.041667,3508,21.1,2,0,0,0,Low
7295,1,major_purchase,0.0788,218.97,54999.99977,10.91508846,21.84,722,Excellent,5520,23302,67.6,2,0,0,0,Low
7296,1,home_improvement,0.1099,491.03,215000.0006,12.27839331,0.41,752,Excellent,4600.041667,2583,15.9,0,0,0,0,Low
7297,1,credit_card,0.1136,41.97,45000.00006,10.71441777,18.83,692,Good,5190,9961,85.9,1,0,0,0,Low
7298,1,credit_card,0.1099,621.97,49999.99978,10.81977828,24.53,727,Excellent,2430.041667,20371,65.4,0,0,0,0,Low
7299,1,all_other,0.1533,522.43,85000.00038,11.35040654,22.63,682,Good,3660,21180,96.7,2,0,0,1,High
7300,1,major_purchase,0.0751,130.66,39999.99988,10.59663473,15.57,742,Excellent,2340.041667,1801,62.1,2,0,0,0,Low
7301,1,debt_consolidation,0.1496,242.53,22999.99989,10.04324949,17.06,672,Good,1422,9707,46.2,3,0,0,0,High
7302,1,debt_consolidation,0.1273,402.8,90000.00006,11.40756495,22.75,697,Good,5010.041667,42632,45.9,3,0,0,0,High
7303,1,all_other,0.0714,111.39,50999.99991,10.83958091,22.38,747,Excellent,10350.04167,24809,62.5,3,0,0,0,Low
7304,1,all_other,0.1025,323.85,26400.00002,10.18111929,15.45,722,Excellent,2610,2429,81,3,0,0,0,Low
7305,1,home_improvement,0.1025,129.54,72499.99994,11.19134184,22.23,712,Excellent,4830,33317,44.6,0,0,0,0,Low
7306,1,debt_consolidation,0.1099,549.95,34818.99987,10.45791849,20.13,722,Excellent,2220,10887,57.3,0,0,0,0,Low
7307,1,debt_consolidation,0.1311,438.69,63999.99985,11.06663836,18.68,707,Excellent,1800,15362,49.9,3,0,0,0,High
7308,1,debt_consolidation,0.1136,65.83,57000.00018,10.95080655,15.26,687,Good,4740,23068,84.8,1,0,0,0,Low
7309,1,debt_consolidation,0.1099,180.05,48879.99981,10.79712359,19.79,697,Good,3060.041667,6035,23.9,0,0,0,0,Low
7310,1,debt_consolidation,0.1311,506.18,87000.00021,11.3736634,11.24,692,Good,7800.041667,17354,38.2,1,0,0,0,High
7311,1,debt_consolidation,0.1273,268.53,419999.9999,12.94800999,2.01,702,Excellent,3660,10572,56.2,1,0,0,0,High
7312,1,debt_consolidation,0.1099,327.36,69999.99993,11.15625052,6.69,712,Excellent,6030.041667,12529,67.7,0,0,0,0,Low
7313,1,debt_consolidation,0.209,771.28,68999.99975,11.14186178,24.52,662,Good,3660,16491,99.9,1,1,0,1,High
7314,1,major_purchase,0.1062,260.48,58032.99981,10.96876709,7.42,762,Excellent,2280,970,5.9,1,0,0,0,Low
7315,1,debt_consolidation,0.1136,789.87,99000.00009,11.50287513,19.79,732,Excellent,4650.041667,21459,52,0,0,0,0,Low
7316,1,debt_consolidation,0.1422,685.69,216000.0007,12.28303369,12.04,692,Good,6180,42465,63.1,0,0,0,0,High
7317,1,major_purchase,0.1459,327.42,21900,9.994241916,11.41,692,Good,5239.041667,144,28.8,1,0,0,0,High
7318,1,major_purchase,0.1422,368.56,24999.9999,10.1266311,11.38,677,Good,1470,7634,50.9,0,0,0,0,High
7319,1,major_purchase,0.0714,111.39,61999.99975,11.03488966,16.51,732,Excellent,4290.041667,22646,65.3,1,0,0,0,Low
7320,1,major_purchase,0.0988,128.85,12999.99999,9.472704636,17.54,732,Excellent,2010.041667,4853,68.4,3,0,0,0,Low
7321,1,credit_card,0.1607,879.85,130000.0001,11.77528973,19.62,697,Good,8910.041667,61165,91.3,0,0,0,0,High
7322,1,debt_consolidation,0.1496,346.47,41000.00018,10.62132735,16.42,687,Good,6701.041667,16591,15.3,0,1,0,0,High
7323,1,debt_consolidation,0.1348,720.89,44449.59991,10.70211124,17.68,702,Excellent,4860.041667,19484,46.5,0,0,0,0,High
7324,1,debt_consolidation,0.1025,485.78,108999.9999,11.59910316,15.34,747,Excellent,4110,10705,24.6,2,0,0,0,Low
